#bestFitness averageFitness averageUsedGeneLength time invalids varFitness aveLength aveDerivationTreeDepth SlopeMutRate
41.76988596225985 2262.147109234879 16.619565217391305 462 32 5.426704471694548E8 200.0 4.239130434782608 0.0
9.641812480000016 483.2138829539864 12.86 193 0 28557.520226271525 200.0 3.755 0.0
9.641812480000016 398.7335041340246 12.32 47 0 20681.459626908232 200.0 3.8575 0.0
9.641812480000016 351.95636660263386 17.67 67 0 58509.07852007082 200.0 4.6625 0.0
9.641812480000016 367.436026616884 21.31 43 0 2332459.867303954 200.0 5.4275 0.0
5.77621248000001 190.5714796605514 20.63 53 0 28240.617299022848 200.0 5.495 0.01
2.0689308126559274 216.99446730933812 22.75 59 0 319621.80116647884 200.0 5.79 0.01
2.0689308126559274 117.0310472638928 17.47 30 0 40284.295722035866 200.0 5.2775 0.01
2.0689308126559274 91.86813426951053 17.99 32 0 31241.451849198464 200.0 5.3125 0.01
2.0689308126559274 48.354512035107206 17.1 21 0 11734.40442350947 200.0 5.205 0.01
2.0689308126559274 33.696187088471476 19.21 22 0 6829.537320771875 200.0 5.48 0.01
2.0689308126559274 37.44557627227612 21.26 23 0 8684.262587773683 200.0 5.8125 0.02
2.0689308126559274 50.988121494903645 22.91 30 0 14836.869951214167 200.0 6.1225 0.03
2.0689308126559274 41.30977008858326 24.96 31 0 8903.073615025687 200.0 6.465 0.04
2.0689308126559274 51.24636377843054 27.06 25 0 12379.874089461267 200.0 6.7525 0.05
2.0689308126559274 72.01900538165211 29.21 40 0 24350.781757270765 200.0 7.105 0.060000000000000005
2.0689308126559274 79.56777456224583 31.63 49 0 43182.50066735721 200.0 7.435 0.07
2.0689308126559274 56.11627198814364 33.18 37 0 13234.048416879039 200.0 7.7125 0.08
2.0689308126559274 71.24107468521123 33.04 34 0 18580.23135870791 200.0 7.7475 0.09
1.4824254043632974 50.195734768188025 35.09 49 0 9503.210363212185 200.0 8.0475 0.09999999999999999
1.3030256752035527 73.16093237640177 34.84 61 0 21615.298609741418 200.0 7.955 0.01
1.3030256752035527 66.2566470001808 34.81 63 0 15974.239520722109 200.0 8.16 0.01
1.3030256752035527 76.27369071365928 36.96 75 0 22963.742247483133 200.0 8.435 0.01
1.3030256752035527 77.58225196368562 39.39 46 0 20655.307847250653 200.0 8.6625 0.01
1.3030256752035527 89.83213649060298 41.47 45 0 31303.05350861087 200.0 8.8825 0.01
1.3030256752035527 71.67495243504385 42.97 53 0 14702.778525946207 200.0 8.8725 0.02
1.3030256752035527 89.88265949555142 44.75 57 0 32145.727696108443 200.0 9.2175 0.03
1.3030256752035527 67.74342180348143 44.36 94 0 16282.768873473191 200.0 9.135 0.04
1.3030256752035527 62.19122634179869 46.22 56 0 15308.727157946309 200.0 9.2275 0.05
1.3030256752035527 57.225743576406856 47.0 41 0 13859.250052725032 200.0 9.365 0.060000000000000005
1.3030256752035527 53.13027011991785 46.65 35 0 11324.748495201162 200.0 9.3 0.07
1.3030256752035527 62.54921710706954 50.65 55 0 14427.548404013774 200.0 9.445 0.08
1.3030256752035527 84.221747899505 52.82 88 0 50225.48545498587 200.0 9.54 0.09
1.3030256752035527 103.5714629328489 49.66 119 0 57400.73461192001 200.0 9.365 0.09999999999999999
1.3030256752035527 60.70988617990989 50.72 104 0 12025.244895037957 200.0 9.3775 0.10999999999999999
1.3030256752035527 90.00843320038162 52.65 86 0 63572.220848774465 200.0 9.4625 0.11999999999999998
1.3030256752035527 86.62757645748182 51.95 67 0 28189.080611969763 200.0 9.315 0.12999999999999998
1.3030256752035527 76.17542856724508 51.34 66 0 20832.950742527377 200.0 9.3475 0.13999999999999999
1.3030256752035527 59.139106852939875 53.51 62 0 11672.606207476945 200.0 9.4625 0.15
1.3030256752035527 62.597771539615884 54.03 80 0 13194.631865021272 200.0 9.61 0.16
1.3030256752035527 83.54521368867368 54.65 65 0 29613.513034110645 200.0 9.53 0.17
1.3030256752035527 53.629935122865845 52.79 84 0 8018.6249326945135 200.0 9.46 0.18000000000000002
1.3030256752035527 60.27016533097865 52.28 88 0 11258.333316960563 200.0 9.315 0.19000000000000003
1.3030256752035527 36.84335753867862 51.87 82 0 3972.891672147709 200.0 9.45 0.20000000000000004
1.3030256752035527 60.25645169799911 51.54 83 0 13300.37411266333 200.0 9.365 0.21000000000000005
1.3030256752035527 66.63701348026906 49.92 60 0 15126.189593664387 200.0 9.17 0.22000000000000006
1.3030256752035507 56.320653941935845 50.77 65 0 11727.120514224705 200.0 9.275 0.23000000000000007
1.3030256752035507 53.039778118711894 51.83 71 0 12373.487576475849 200.0 9.3325 0.01
1.3030256752035503 81.96136753383279 51.21 62 0 35519.44316110141 200.0 9.3025 0.01
1.3030256752035503 73.99179455775499 53.38 156 0 19274.284954305986 200.0 9.42 0.01
1.3030256752035503 54.8582323827615 54.3 81 0 10432.844184256588 200.0 9.475 0.01
1.3030256752035503 57.44885502150705 53.03 75 0 12220.98597743169 200.0 9.44 0.01
1.3030256752035503 62.06845360327157 54.61 89 0 14824.55492322386 200.0 9.4575 0.01
0.5778525318192385 60.174855683363866 54.29 88 0 12236.134977920332 200.0 9.4925 0.02
0.5778525318192385 86.22047159338995 53.08 73 0 27008.613986827237 200.0 9.3625 0.01
0.5778525318192385 91.06695121456369 52.23 96 0 45425.24542541091 200.0 9.4975 0.01
0.5778525318192385 82.35378557665751 50.86 71 0 21201.196330354094 200.0 9.215 0.01
0.5778525318192385 74.9962712727712 49.05 104 0 17028.32937425615 200.0 9.22 0.01
