#bestFitness averageFitness averageUsedGeneLength time invalids varFitness aveLength aveDerivationTreeDepth SlopeMutRate
34.51733248000002 5388.305323720508 15.35149863760218 327 33 7.675061494666459E9 200.0 4.1961852861035425 0.0
34.51733248000002 450.4032599806914 11.03 163 0 20943.335008323913 200.0 3.465 0.0
34.51733248000002 390.15830957122824 9.8 39 0 21854.7169330559 200.0 3.4225 0.0
5.7762124800000105 326.9324571312937 11.46 40 0 25269.989696346787 200.0 3.965 0.0
5.7762124800000105 269.7874217132749 13.35 45 0 27178.613944141507 200.0 4.36 0.0
5.77621248000001 223.13748707740993 16.71 44 0 43796.86220434357 200.0 5.0475 0.01
5.77621248000001 171.75134374000234 18.85 41 0 62257.386662609584 200.0 5.42 0.01
5.77621248000001 109.78713175565444 18.43 35 0 24840.322072581588 200.0 5.5275 0.01
4.858793746578664 78.41285338229824 18.41 37 0 14915.667797873464 200.0 5.6225 0.01
4.858793746578664 71.61405902003338 17.43 19 0 16079.001312541479 200.0 5.58 0.01
4.858793746578664 54.9165228594639 17.91 17 0 15286.89426034327 200.0 5.7275 0.01
4.858793746578664 47.95703065161885 17.26 14 0 11560.58760293151 200.0 5.6275 0.01
4.858793746578664 35.14085745768378 17.17 14 0 7422.382982196125 200.0 5.67 0.01
4.858793746578664 44.076489740115456 17.24 13 0 13375.780895783793 200.0 5.73 0.02
4.858793746578664 53.31744496784057 18.34 15 0 24239.757431767262 200.0 6.035 0.03
4.858793746578664 57.26814085962978 20.58 16 0 22854.60684455838 200.0 6.5075 0.04
4.858793746578664 116.15567731633732 22.09 17 0 318754.7290086216 200.0 6.825 0.05
4.858793746578664 6932.341374025407 23.34 17 0 1.7197217947910552E9 200.0 6.9375 0.060000000000000005
4.858793746578664 1129.861152630472 24.14 16 0 6.728908493493564E7 200.0 7.3125 0.07
4.817478055708661 640.4111543678565 26.53 17 0 2.1980274845238123E7 200.0 7.785 0.08
4.817478055708661 579.2037655702543 27.18 22 0 2.3602356996260863E7 200.0 7.935 0.01
4.817478055708661 13172.280141938538 30.651629072681704 20 1 2.3044813905278427E10 200.0 8.441102756892231 0.01
4.817478055708661 4270.7486726285215 31.69 21 0 8.105535022858807E8 200.0 8.7075 0.01
4.500256652609043 2532.8678542011935 33.26 23 0 1.618782269108102E8 200.0 8.8325 0.01
4.500256652609043 1553.9309078005274 31.94 21 0 7.922232685812972E7 200.0 8.6525 0.01
4.500256652609043 21064.26434852121 33.42713567839196 20 2 2.849987488678855E10 200.0 8.922110552763819 0.01
4.500256652609043 39127.4850380891 36.98989898989899 22 4 3.4946081718824664E11 200.0 9.308080808080808 0.01
4.500256652609043 5775.631878214559 36.17 21 0 1.0501177914917697E9 200.0 9.12 0.01
4.471171428134592 12972.113358426544 39.18295739348371 21 1 6.183069993239352E9 200.0 9.546365914786968 0.02
4.471171428134592 11068.055764356106 37.77944862155388 19 1 3.624937026704522E9 200.0 9.428571428571429 0.01
4.471171428134592 5777.884439155625 38.76 20 0 1.179671222257516E9 200.0 9.6175 0.01
4.471171428134592 238870.97368930996 37.97989949748744 19 2 1.7423095979223281E13 200.0 9.56281407035176 0.01
4.471171428134592 4020.9815433721487 35.89 14 0 7.085283986769614E8 200.0 9.4575 0.01
4.471171428134592 3274.2140619173897 38.65 22 0 2.4302731779294145E8 200.0 10.0 0.02
4.471171428134592 732.0138417073764 38.19 18 0 1.1184618479831245E7 200.0 10.03 0.03
4.471171428134592 1925.306142078279 38.7 17 0 9.572005976764517E7 200.0 10.1325 0.04
4.471171428134592 1603.8223439516585 39.69 16 0 1.2255843581691809E8 200.0 10.3025 0.05
4.471171428134592 3634.1749674343423 41.22 19 0 2.006291903897261E8 200.0 10.3875 0.060000000000000005
4.471171428134591 28613.999904075485 41.005076142131976 18 6 8.541616733155899E10 200.0 10.375634517766498 0.07
4.471171428134591 2540.4468373030945 38.24 17 0 1.379245832116205E8 200.0 10.1025 0.01
4.471171428134586 3954.392923523005 40.19 27 0 5.517353722264357E8 200.0 10.2925 0.01
4.471171428134586 1675.7133593975584 41.18 30 0 7.214710921662377E7 200.0 10.465 0.01
4.471171428134586 1747.8989157816998 40.92 28 0 7.0877263731428E7 200.0 10.3925 0.01
4.471171428134586 3124.449478670737 39.98 28 0 2.387939710661704E8 200.0 10.285 0.01
4.471171428134586 3232.7443400404054 40.73 26 0 2.7688878412983924E8 200.0 10.4275 0.01
4.471171428134586 7673.500353544355 38.77 28 0 1.828097229471053E9 200.0 9.955 0.02
4.471171428134586 6511.096048944124 38.01 15 0 1.4601586473451376E9 200.0 9.69 0.03
4.47117142813458 2596.349381592222 39.12 16 0 1.4378314287418446E8 200.0 9.7425 0.04
4.47117142813458 1861.3716728936186 40.91 18 0 6.779562753832693E7 200.0 9.925 0.01
4.47117142813458 1941.825985919736 41.68 17 0 9.139547301095341E7 200.0 9.885 0.01
4.47117142813458 1425.8891842859157 42.3 18 0 4.872291268799285E7 200.0 9.965 0.01
4.4711714281345785 1883.8679898810765 42.39 20 0 5.777110470335989E7 200.0 9.9725 0.01
4.4711714281345785 3984.661783565264 42.9 18 0 4.814536548956186E8 200.0 10.0325 0.01
4.4711714281345785 2596.31703268723 41.94 17 0 1.1743100588460304E8 200.0 9.9325 0.01
4.4711714281345785 2764.0912517810384 42.84 17 0 1.4791956329512116E8 200.0 9.995 0.01
4.4711714281345785 2745.351702097097 44.87 24 0 1.606085190162225E8 200.0 10.125 0.01
4.471171428134575 1132.8879716685356 43.7 17 0 3.1539184014863066E7 200.0 10.0225 0.02
4.471171428134575 1536.920945849838 43.9 23 0 4.088344356443532E7 200.0 9.9475 0.01
4.471171428134575 1346.0128421545253 46.16 22 0 3.401251705929772E7 200.0 10.0275 0.01
4.471171428134575 1966.669353958082 45.71 23 0 7.243158047482407E7 200.0 9.95 0.01
4.471171428134575 965.1022987457229 46.29 20 0 1.5903956164402023E7 200.0 10.115 0.01
4.471171428134575 1305.3208870474864 46.87 18 0 4.518865030213796E7 200.0 10.255 0.02
4.471171428134575 4108.304200007656 47.0 20 0 3.5284174600581026E8 200.0 10.39 0.03
4.471171428134575 5644.315645237852 47.58 22 0 5.495739144497527E8 200.0 10.5175 0.04
4.471171428134575 1514.788888645464 48.77 25 0 4.474436989443528E7 200.0 10.7925 0.05
4.471171428134575 4856.8417162847 49.24 25 0 2.933389360801395E8 200.0 10.9175 0.060000000000000005
4.471171428134575 1835.986004821827 48.16 21 0 5.786864941604123E7 200.0 11.005 0.07
4.471171428134575 2576.2758425551583 50.36 32 0 1.0895533760753225E8 200.0 11.145 0.08
4.471171428134575 1241.0953198517705 49.21 34 0 1.6170411234860642E7 200.0 11.0075 0.09
4.471171428134575 3098.557206553671 48.64 21 0 1.1001347631546374E8 200.0 10.9925 0.09999999999999999
4.471171428134575 2667.926804393444 45.89 16 0 1.5251483609783128E8 200.0 10.67 0.10999999999999999
4.471171428134575 2342.044555210362 47.25 18 0 1.0026347524712338E8 200.0 10.73 0.11999999999999998
4.471171428134575 1202.1480234032422 45.96 16 0 1.7039860497300487E7 200.0 10.665 0.12999999999999998
4.471171428134575 1906.4145321804974 45.98 17 0 5.895935498686507E7 200.0 10.7175 0.13999999999999999
4.471171428134575 1436.36577603083 47.18 18 0 2.7058013698724575E7 200.0 10.7775 0.15
4.471171428134575 1729.1510790440764 47.5 16 0 3.1723650102929417E7 200.0 10.89 0.16
4.471171428134575 2503.887006492873 48.42 19 0 9.26288186254352E7 200.0 11.07 0.17
4.471171428134575 1711.8222344518872 47.22 17 0 2.504096877463753E7 200.0 10.8575 0.18000000000000002
4.471171428134575 4864.361358453674 48.11 18 0 2.824647650183316E8 200.0 10.8825 0.19000000000000003
4.471171428134575 2298.7316948938237 47.14 19 0 8.122725367010579E7 200.0 10.6075 0.20000000000000004
4.471171428134575 1118.9350146767063 47.6 19 0 1.6066950505670423E7 200.0 10.865 0.21000000000000005
4.471171428134575 4268.4818867189 47.17 22 0 3.9947753502618164E8 200.0 10.7375 0.22000000000000006
4.471171428134575 1036.3720259658057 47.69 17 0 1.1728077272278525E7 200.0 10.9475 0.23000000000000007
4.471171428134575 3689.896624664364 47.51 16 0 2.994603036333049E8 200.0 10.9625 0.24000000000000007
4.471171428134575 1656.1881705812857 48.9 16 0 5.088794564006832E7 200.0 11.23 0.25000000000000006
4.471171428134575 2704.694322185158 48.37 15 0 1.0912691540256943E8 200.0 11.08 0.26000000000000006
