#bestFitness averageFitness averageUsedGeneLength time invalids varFitness aveLength aveDerivationTreeDepth SlopeMutRate
17.85970074494584 848.4555634658675 13.946666666666667 816 25 8597696.45187451 200.0 3.8 0.0
17.85970074494584 465.38058859945903 8.9 499 0 15953.397726173898 200.0 3.1725 0.0
17.85970074494584 403.9461043734907 10.75 235 0 17365.824757896742 200.0 3.4725 0.0
5.7762124800000105 342.18863795971544 13.31 166 0 22892.419321314745 200.0 4.0575 0.0
5.7762124800000105 271.84074463754257 15.34 121 0 21976.343538824836 200.0 4.58 0.0
5.7762124800000105 208.16795700087832 16.65 132 0 22344.772183243836 200.0 4.945 0.01
5.7762124800000105 157.2979818194719 18.43 159 0 15894.408887581501 200.0 5.345 0.01
5.7762124800000105 129.6071744049783 18.11 230 0 16686.64960068695 200.0 5.2675 0.01
5.7762124800000105 105.79720477466732 17.98 146 0 15176.412495275801 200.0 5.3325 0.02
5.286850812655952 73.12468607438386 16.24 142 0 8904.540505696235 200.0 5.0675 0.03
5.286850812655952 63.53038640114615 14.74 134 0 10252.526370645734 200.0 5.005 0.01
5.286850812655952 39.465942175305734 14.8 97 0 3874.764008288585 200.0 5.0275 0.01
5.286850812655952 30.15297626371031 15.21 71 0 3857.8899601013195 200.0 5.0925 0.01
5.286850812655952 25.904312094857286 15.8 74 0 3072.8051960832217 200.0 5.14 0.01
5.286850812655952 30.998173282130832 17.05 76 0 3963.0270214868347 200.0 5.245 0.02
5.286850812655952 45.5883841171026 18.12 100 0 14244.095350189498 200.0 5.3075 0.03
2.404390677235793 33.18659760328313 18.98 99 0 5504.940013060396 200.0 5.375 0.04
2.404390677235793 63.26176002573671 20.12 79 0 23327.9545955339 200.0 5.455 0.01
2.404390677235793 47.09715745122841 20.76 70 0 17254.535390058736 200.0 5.5125 0.01
2.404390677235793 96.76562363259869 23.68 104 0 75346.83419264895 200.0 5.745 0.01
2.404390677235793 69.2473287519051 24.7 123 0 36174.58748856136 200.0 5.8025 0.01
0.7429324800000063 69.2372383866143 26.14 136 0 21072.088302022858 200.0 5.9675 0.02
0.7429324800000063 189.07613700044823 26.72 107 0 1047360.0053075423 200.0 6.0025 0.01
0.7429324800000063 119.11732720275714 28.11 96 0 106197.15776181467 200.0 6.1975 0.01
0.7429324800000063 109.58862833995875 28.37 106 0 62032.16999980662 200.0 6.1775 0.01
0.7429324800000063 116.12316296919907 28.22 113 0 82710.67352361344 200.0 6.1425 0.01
0.7429324800000063 102.81421655787886 30.17 107 0 61639.23015205615 200.0 6.2475 0.02
0.7429324800000063 154.6271136803686 30.86 128 0 142734.85478405413 200.0 6.3475 0.03
0.7429324800000063 86.98095056118967 30.59 142 0 32344.083580869636 200.0 6.29 0.04
